payment_id,ride_id,amount,payment_mode,payment_status,transaction_id,timestamp,wallet_used,cashback_applied
PAY0005661,RID0006385,86.16,UPI,Refunded,TXN191948057429,2025-04-02 16:47:36,0,
PAY0005662,RID0006387,59.87,Cash,Success,,2025-06-09 22:32:26,0,
PAY0005663,RID0006388,104.54,Cash,Failed,,2026-07-09 17:17:57,0,
PAY0005664,RID0006389,61.15,Wallet,Success,TXN508318355827,2024-01-20 16:44:51,1,
PAY0005665,RID0006390,52.81,Cash,Success,,2024-08-19 17:55:16,0,
PAY0005666,RID0006395,27.2,UPI,Refunded,TXN746852510049,2025-07-29 03:20:02,0,
PAY0005667,RID0006396,48.17,Debit Card,Refunded,TXN273881809424,2024-10-07 04:11:57,0,
PAY0005668,RID0006398,30.6,Debit Card,Refunded,TXN749747435767,2024-01-12 05:02:07,0,
PAY0005669,RID0006399,60.6,UPI,Failed,TXN868195572840,2026-06-12 01:11:12,0,
PAY0005670,RID0006400,2.98,Debit Card,Success,TXN711779533328,2024-12-21 03:55:47,0,0.3
PAY0005671,RID0006401,24.04,Wallet,Success,TXN729872853763,2025-08-25 02:09:07,1,
PAY0005672,RID0006402,44.28,Wallet,Success,TXN109209630633,2025-10-17 15:47:17,1,
PAY0005673,RID0006403,61.48,Cash,Success,,2025-10-09 03:05:38,0,
PAY0005674,RID0006404,63.54,Cash,Success,,2026-05-30 04:33:50,0,
PAY0005675,RID0006406,64.44,UPI,Success,TXN143249541656,2026-02-03 08:58:17,0,
PAY0005676,RID0006408,68.76,Credit Card,Refunded,TXN271431166232,2024-02-01 22:18:18,0,
PAY0005677,RID0006409,66.24,Cash,Refunded,,2024-05-22 12:07:56,0,
PAY0005678,RID0006410,304.34,Wallet,Success,TXN209548216599,2024-04-08 04:50:10,1,20.99
PAY0005679,RID0006411,180.14,UPI,Success,TXN101710189499,2024-03-20 17:47:21,0,16.85
PAY0005680,RID0006412,71.57,Debit Card,Refunded,TXN863768376484,2026-02-25 15:36:56,0,
PAY0005681,RID0006413,181.73,Wallet,Refunded,TXN915357264048,2025-08-16 09:25:52,1,
PAY0005682,RID0006414,89.52,UPI,Refunded,TXN867383937702,2026-04-29 15:16:31,0,
PAY0005683,RID0006416,111.35,Debit Card,Success,TXN572995942045,2025-11-02 14:18:33,0,7.32
PAY0005684,RID0006417,295.92,Wallet,Success,TXN906885744636,2025-08-26 10:20:39,1,
PAY0005685,RID0006418,64.2,UPI,Success,TXN327808270299,2025-05-04 22:05:44,0,
PAY0005686,RID0006419,88.32,Cash,Success,,2025-09-15 05:49:33,0,
PAY0005687,RID0006420,109.91,Wallet,Refunded,TXN448365208705,2025-02-26 21:31:11,1,
PAY0005688,RID0006421,117.78,Wallet,Success,TXN628439927833,2026-07-01 05:22:29,1,
PAY0005689,RID0006422,69.14,UPI,Success,TXN623554043587,2025-08-17 09:50:54,0,
PAY0005690,RID0006423,103.44,Credit Card,Success,TXN424045498111,2026-02-18 19:52:02,0,
PAY0005691,RID0006424,43.14,Credit Card,Success,TXN871446212709,2024-04-03 16:49:23,0,
PAY0005692,RID0006425,117.74,Debit Card,Success,TXN977173144417,2024-12-31 11:38:24,0,
PAY0005693,RID0006426,223.26,Cash,Success,,2025-11-27 00:59:34,0,
PAY0005694,RID0006427,73.92,Debit Card,Refunded,TXN244684192898,2024-04-19 13:04:13,0,
PAY0005695,RID0006428,85.08,Wallet,Failed,TXN677375271699,2024-05-13 15:23:36,1,
PAY0005696,RID0006429,40.07,Credit Card,Refunded,TXN126944161314,2025-08-02 09:27:11,0,
PAY0005697,RID0006430,83.28,Debit Card,Success,TXN375786672406,2025-07-27 22:35:09,0,
PAY0005698,RID0006431,93.42,Debit Card,Success,TXN266595642833,2026-03-09 14:36:07,0,
PAY0005699,RID0006433,166.86,Credit Card,Success,TXN726496861810,2026-03-31 04:01:01,0,12.58
PAY0005700,RID0006434,79.49,Wallet,Success,TXN499705057249,2025-08-12 22:55:02,1,
PAY0005701,RID0006435,36.18,Debit Card,Refunded,TXN230430942894,2024-01-11 02:53:00,0,
PAY0005702,RID0006436,55.38,UPI,Success,TXN659409469342,2024-07-20 03:05:27,0,
PAY0005703,RID0006437,29.4,Cash,Failed,,2024-08-26 04:35:02,0,
PAY0005704,RID0006438,18.26,Credit Card,Failed,TXN294110021656,2026-01-28 10:25:42,0,
PAY0005705,RID0006439,88.67,UPI,Success,TXN550123621353,2025-11-01 08:21:36,0,
PAY0005706,RID0006440,35.86,UPI,Failed,TXN722936708641,2025-06-02 14:53:33,0,
PAY0005707,RID0006441,189.9,Debit Card,Success,TXN880577494054,2026-03-27 00:26:41,0,
PAY0005708,RID0006442,127.6,Cash,Success,,2025-04-19 01:36:38,0,
PAY0005709,RID0006443,61.2,Cash,Success,,2024-04-08 20:12:06,0,
PAY0005710,RID0006444,100.68,UPI,Failed,TXN411658996348,2026-05-25 00:47:11,0,
PAY0005711,RID0006445,84.11,Debit Card,Success,TXN438982666736,2025-07-18 21:02:10,0,
PAY0005712,RID0006446,29.88,Wallet,Refunded,TXN910302594986,2025-05-04 06:15:01,1,
PAY0005713,RID0006447,83.38,Cash,Failed,,2025-05-30 16:01:51,0,
PAY0005714,RID0006448,243.4,Credit Card,Success,TXN854658778124,2025-02-10 01:33:54,0,
PAY0005715,RID0006449,53.84,UPI,Refunded,TXN530225197478,2024-03-23 11:16:14,0,
PAY0005716,RID0006450,106.56,Wallet,Success,TXN652249956825,2025-11-14 00:11:34,1,9.29
PAY0005717,RID0006451,222.0,UPI,Failed,TXN283656040035,2025-07-22 17:59:35,0,
PAY0005718,RID0006452,44.28,Credit Card,Success,TXN673417458679,2024-12-11 04:17:38,0,
PAY0005719,RID0006453,54.72,Cash,Success,,2025-03-05 02:01:23,0,
PAY0005720,RID0006454,92.64,UPI,Success,TXN723171669840,2025-10-18 06:37:40,0,
PAY0005721,RID0006455,51.24,UPI,Failed,TXN307196721559,2024-11-03 19:45:45,0,
PAY0005722,RID0006457,119.16,Wallet,Success,TXN917546094652,2025-05-05 23:59:23,1,
PAY0005723,RID0006458,70.31,Wallet,Success,TXN381514900091,2024-08-23 07:41:16,1,
PAY0005724,RID0006459,45.53,Cash,Success,,2024-03-29 12:46:04,0,
PAY0005725,RID0006460,42.06,UPI,Success,TXN500027746530,2025-12-16 16:46:52,0,
PAY0005726,RID0006461,29.22,Debit Card,Success,TXN574492335122,2025-09-06 03:47:13,0,
PAY0005727,RID0006463,79.4,Debit Card,Refunded,TXN669686325614,2025-07-17 09:42:50,0,
PAY0005728,RID0006464,86.03,Credit Card,Success,TXN140289992030,2025-03-26 19:12:58,0,
PAY0005729,RID0006465,45.5,Debit Card,Failed,TXN291784539462,2024-09-03 13:27:38,0,
PAY0005730,RID0006466,71.28,UPI,Refunded,TXN513302787414,2025-03-26 21:45:06,0,
PAY0005731,RID0006467,99.2,Wallet,Refunded,TXN118617065062,2025-03-04 00:51:13,1,
PAY0005732,RID0006468,56.99,Credit Card,Failed,TXN562515124232,2024-12-05 12:59:31,0,
PAY0005733,RID0006469,160.0,UPI,Success,TXN550633178905,2025-03-28 10:51:24,0,
PAY0005734,RID0006471,46.19,Wallet,Refunded,TXN364497583761,2025-05-28 01:19:49,1,
PAY0005735,RID0006472,105.84,Debit Card,Success,TXN547715298075,2024-07-04 00:04:52,0,
PAY0005736,RID0006473,81.78,UPI,Success,TXN848581137140,2024-08-16 12:46:09,0,
PAY0005737,RID0006474,96.84,Wallet,Success,TXN486708736878,2025-02-08 01:25:44,1,
PAY0005738,RID0006475,105.87,UPI,Success,TXN747694177472,2025-05-31 22:35:08,0,
PAY0005739,RID0006476,68.52,Cash,Success,,2026-05-20 09:04:23,0,
PAY0005740,RID0006477,101.81,Wallet,Success,TXN792397277985,2024-06-07 01:51:45,1,7.12
PAY0005741,RID0006478,321.96,Debit Card,Success,TXN227369169725,2025-08-06 15:26:08,0,
PAY0005742,RID0006479,138.53,UPI,Success,TXN107166546115,2025-05-06 03:57:19,0,5.54
PAY0005743,RID0006480,111.02,Credit Card,Success,TXN749121366477,2026-05-06 16:28:37,0,
PAY0005744,RID0006481,70.68,Credit Card,Success,TXN715971807577,2025-03-20 02:56:18,0,
PAY0005745,RID0006482,71.21,Cash,Success,,2025-03-19 21:08:19,0,
PAY0005746,RID0006483,27.2,UPI,Refunded,TXN821238732529,2025-05-16 17:36:12,0,
PAY0005747,RID0006484,27.86,Credit Card,Refunded,TXN603530023465,2025-06-15 03:22:36,0,
PAY0005748,RID0006485,133.2,UPI,Success,TXN206333887041,2024-02-07 21:26:53,0,
PAY0005749,RID0006486,317.04,Debit Card,Success,TXN209134775726,2024-08-01 09:20:00,0,
PAY0005750,RID0006487,262.64,Cash,Refunded,,2025-06-20 04:43:15,0,
PAY0005751,RID0006488,105.64,UPI,Success,TXN552079869105,2026-02-05 04:07:06,0,
PAY0005752,RID0006489,135.14,Wallet,Success,TXN773067453745,2026-03-29 22:08:37,1,
PAY0005753,RID0006490,39.6,UPI,Failed,TXN543826237133,2025-07-17 21:54:55,0,
PAY0005754,RID0006492,75.48,Cash,Success,,2024-09-19 14:06:10,0,
PAY0005755,RID0006495,86.7,Cash,Success,,2024-06-08 18:11:05,0,
PAY0005756,RID0006496,152.04,Cash,Success,,2026-01-26 21:27:12,0,
PAY0005757,RID0006497,57.36,Credit Card,Failed,TXN768970746866,2025-03-30 19:48:27,0,
PAY0005758,RID0006498,134.88,Wallet,Failed,TXN987976377046,2025-03-21 01:36:43,1,
PAY0005759,RID0006499,119.66,Wallet,Success,TXN477243717718,2025-11-26 00:53:58,1,
PAY0005760,RID0006500,39.6,Debit Card,Success,TXN942470425313,2024-09-29 16:43:01,0,
PAY0005761,RID0006501,37.56,UPI,Success,TXN881339536913,2024-07-10 17:40:23,0,
PAY0005762,RID0006502,75.38,Cash,Refunded,,2025-11-15 04:27:21,0,
PAY0005763,RID0006503,126.0,Cash,Success,,2025-12-20 11:04:48,0,
PAY0005764,RID0006504,127.26,Credit Card,Success,TXN612986514322,2024-09-06 13:25:23,0,10.95
PAY0005765,RID0006505,18.59,UPI,Failed,TXN301213120603,2026-01-15 11:01:46,0,
PAY0005766,RID0006506,147.48,Debit Card,Success,TXN355653929868,2024-11-10 08:51:41,0,
PAY0005767,RID0006507,61.63,Cash,Failed,,2026-02-27 18:54:02,0,
PAY0005768,RID0006508,7.86,Debit Card,Success,TXN850579494248,2026-01-10 13:09:17,0,
PAY0005769,RID0006509,74.28,Wallet,Success,TXN861109990020,2024-10-08 16:35:37,1,
PAY0005770,RID0006510,106.2,Credit Card,Success,TXN390821902787,2025-04-29 07:40:31,0,
PAY0005771,RID0006511,142.6,Debit Card,Success,TXN968968566160,2024-05-18 14:12:58,0,
PAY0005772,RID0006512,27.42,Cash,Success,,2024-09-06 16:35:29,0,
PAY0005773,RID0006513,47.16,Debit Card,Success,TXN626219789898,2024-09-28 04:35:30,0,
PAY0005774,RID0006514,71.52,Wallet,Success,TXN103506417795,2024-12-21 08:28:28,1,
PAY0005775,RID0006515,185.76,Cash,Refunded,,2024-06-01 01:19:54,0,
PAY0005776,RID0006516,79.2,UPI,Success,TXN634642884711,2025-07-08 10:56:52,0,
PAY0005777,RID0006517,27.36,Wallet,Success,TXN492011632360,2025-08-01 07:37:26,1,
PAY0005778,RID0006518,72.2,Credit Card,Failed,TXN517630099131,2026-07-11 03:24:23,0,
PAY0005779,RID0006519,102.06,Debit Card,Failed,TXN708210472371,2024-05-19 23:05:57,0,
PAY0005780,RID0006521,115.92,Cash,Success,,2026-02-17 04:04:04,0,
PAY0005781,RID0006522,97.2,UPI,Success,TXN506226003878,2026-01-13 22:03:58,0,
PAY0005782,RID0006523,94.18,Wallet,Refunded,TXN934983952064,2025-02-23 17:57:55,1,
PAY0005783,RID0006524,37.22,Cash,Refunded,,2025-01-03 16:18:52,0,
PAY0005784,RID0006525,82.2,Cash,Success,,2024-06-06 06:01:39,0,
PAY0005785,RID0006526,43.32,Debit Card,Success,TXN969642508827,2026-07-09 22:07:24,0,
PAY0005786,RID0006529,126.72,Cash,Success,,2024-12-31 11:34:05,0,
PAY0005787,RID0006530,45.18,Wallet,Success,TXN618930087574,2025-07-19 23:29:19,1,
PAY0005788,RID0006531,17.34,UPI,Success,TXN757899765512,2024-10-21 09:06:04,0,
PAY0005789,RID0006532,42.6,Debit Card,Failed,TXN346845709467,2024-06-03 14:18:05,0,
PAY0005790,RID0006533,93.08,Cash,Success,,2025-04-27 08:40:41,0,
PAY0005791,RID0006534,95.28,Cash,Success,,2025-07-20 17:16:34,0,
PAY0005792,RID0006535,14.15,UPI,Success,TXN374451692722,2025-09-17 01:58:31,0,
PAY0005793,RID0006536,62.52,Debit Card,Success,TXN111528518344,2025-01-26 14:26:10,0,3.73
PAY0005794,RID0006537,120.72,Credit Card,Success,TXN247554034700,2026-06-28 19:22:13,0,
PAY0005795,RID0006538,55.1,Wallet,Success,TXN358667609788,2026-02-24 21:14:47,1,
PAY0005796,RID0006539,69.36,Cash,Success,,2024-07-18 01:23:28,0,
PAY0005797,RID0006540,353.16,Wallet,Success,TXN548598007686,2025-10-12 04:45:35,1,
PAY0005798,RID0006541,91.44,Credit Card,Success,TXN242215883455,2024-02-10 11:00:50,0,
PAY0005799,RID0006542,35.52,UPI,Success,TXN944479063877,2024-02-24 15:44:04,0,
PAY0005800,RID0006543,86.96,Credit Card,Success,TXN484501706571,2025-11-24 03:33:20,0,
PAY0005801,RID0006544,172.36,Wallet,Success,TXN382499856032,2025-04-24 09:21:49,1,
PAY0005802,RID0006545,53.14,UPI,Success,TXN826238250004,2024-12-23 02:00:38,0,
PAY0005803,RID0006546,24.48,Debit Card,Failed,TXN647508503831,2025-05-07 09:37:22,0,
PAY0005804,RID0006547,289.98,Cash,Refunded,,2024-06-01 01:43:40,0,
PAY0005805,RID0006548,64.56,Credit Card,Refunded,TXN189756280353,2025-01-07 02:30:18,0,
PAY0005806,RID0006549,74.4,Wallet,Success,TXN629083107617,2025-06-30 00:00:52,1,
PAY0005807,RID0006550,75.96,Credit Card,Success,TXN471030956769,2025-10-03 19:46:22,0,
PAY0005808,RID0006551,56.52,UPI,Refunded,TXN342587256498,2026-06-05 23:28:19,0,
PAY0005809,RID0006552,165.0,Wallet,Success,TXN864673041774,2024-10-25 05:47:37,1,
PAY0005810,RID0006553,75.0,Cash,Success,,2026-02-28 15:24:35,0,
PAY0005811,RID0006554,61.56,Wallet,Success,TXN930011389938,2026-03-07 14:26:17,1,
PAY0005812,RID0006555,86.69,Debit Card,Refunded,TXN548753322428,2025-08-30 16:26:19,0,
PAY0005813,RID0006556,258.84,Credit Card,Success,TXN132487422657,2025-04-17 21:22:03,0,
PAY0005814,RID0006557,41.52,Credit Card,Success,TXN457306041261,2026-04-25 13:58:50,0,
PAY0005815,RID0006558,113.7,Cash,Success,,2025-09-30 13:16:26,0,
PAY0005816,RID0006559,40.68,Debit Card,Success,TXN104830791023,2026-01-17 16:28:24,0,
PAY0005817,RID0006560,128.2,UPI,Success,TXN652317039762,2026-07-16 23:44:14,0,
PAY0005818,RID0006561,119.4,Debit Card,Refunded,TXN673996747790,2024-07-22 19:01:57,0,
PAY0005819,RID0006562,31.74,Wallet,Success,TXN913252901702,2025-03-21 09:13:13,1,
PAY0005820,RID0006563,146.64,Credit Card,Refunded,TXN636033666079,2026-02-20 00:55:40,0,
PAY0005821,RID0006564,175.4,Debit Card,Success,TXN142662371996,2025-11-12 07:34:11,0,
PAY0005822,RID0006565,143.4,Cash,Success,,2024-03-24 04:15:05,0,
PAY0005823,RID0006566,21.78,Debit Card,Failed,TXN553120199006,2024-03-05 08:12:20,0,
PAY0005824,RID0006567,132.86,Debit Card,Refunded,TXN281912649435,2024-08-07 13:30:56,0,
PAY0005825,RID0006569,31.74,Debit Card,Refunded,TXN973655802851,2025-12-29 07:36:02,0,
PAY0005826,RID0006570,47.59,Debit Card,Success,TXN216410984279,2024-05-21 11:23:51,0,1.4
PAY0005827,RID0006571,12.47,Cash,Success,,2026-02-15 17:37:41,0,
PAY0005828,RID0006572,85.56,Debit Card,Success,TXN936751571349,2025-12-19 14:57:27,0,
PAY0005829,RID0006573,37.8,Debit Card,Success,TXN602839092286,2025-10-28 19:03:44,0,
PAY0005830,RID0006575,204.72,UPI,Success,TXN893824740323,2025-02-24 23:31:52,0,5.46
PAY0005831,RID0006576,71.3,Cash,Success,,2026-03-27 21:54:01,0,
PAY0005832,RID0006578,119.66,Cash,Failed,,2026-06-12 10:33:47,0,
PAY0005833,RID0006579,131.62,Credit Card,Success,TXN259433505605,2025-11-15 17:42:56,0,
PAY0005834,RID0006580,163.6,Cash,Success,,2024-03-06 15:23:46,0,
PAY0005835,RID0006581,53.12,UPI,Success,TXN608855695071,2024-04-21 19:02:46,0,
PAY0005836,RID0006582,119.56,Cash,Refunded,,2024-02-06 12:01:53,0,
PAY0005837,RID0006583,200.52,UPI,Success,TXN461305074300,2025-01-03 11:42:27,0,
PAY0005838,RID0006584,125.76,Debit Card,Success,TXN308849475352,2024-09-02 21:27:29,0,
PAY0005839,RID0006585,115.08,Wallet,Success,TXN825154503181,2026-05-13 05:51:57,1,5.76
PAY0005840,RID0006586,44.48,Debit Card,Success,TXN264040157527,2024-01-23 23:36:44,0,
PAY0005841,RID0006587,51.9,Cash,Success,,2025-11-29 11:30:50,0,
PAY0005842,RID0006588,68.76,UPI,Success,TXN417908858179,2025-09-30 12:04:14,0,
PAY0005843,RID0006589,49.8,Cash,Success,,2024-04-23 08:44:42,0,
PAY0005844,RID0006591,184.94,UPI,Success,TXN441634670300,2025-01-05 16:21:36,0,
PAY0005845,RID0006592,145.08,Debit Card,Success,TXN947361992755,2025-08-13 14:31:37,0,
PAY0005846,RID0006593,55.24,Credit Card,Success,TXN679044910400,2026-06-03 05:48:53,0,5.37
PAY0005847,RID0006594,54.0,Cash,Success,,2026-05-02 07:36:37,0,
PAY0005848,RID0006595,79.56,Wallet,Refunded,TXN336922356804,2026-07-04 11:59:59,1,
PAY0005849,RID0006596,231.12,Cash,Success,,2026-07-09 20:14:43,0,
PAY0005850,RID0006597,113.6,UPI,Success,TXN777882257452,2025-08-01 02:24:31,0,
PAY0005851,RID0006598,137.8,Credit Card,Success,TXN768485728709,2025-10-02 02:33:58,0,
PAY0005852,RID0006599,43.32,Debit Card,Success,TXN589092115137,2025-09-17 04:35:58,0,
PAY0005853,RID0006600,1.96,UPI,Success,TXN303770559159,2025-06-28 23:39:02,0,0.13
PAY0005854,RID0006601,87.39,Credit Card,Success,TXN372030148969,2024-08-15 16:59:35,0,
PAY0005855,RID0006602,86.67,Wallet,Failed,TXN175572344522,2024-06-23 02:50:43,1,
PAY0005856,RID0006604,41.6,UPI,Failed,TXN492377202956,2025-12-16 04:57:11,0,
PAY0005857,RID0006605,52.62,Cash,Refunded,,2026-04-11 09:30:57,0,
PAY0005858,RID0006606,43.66,Wallet,Failed,TXN165302597818,2025-08-14 16:05:52,1,
PAY0005859,RID0006607,173.48,Credit Card,Refunded,TXN839471851036,2025-03-31 23:18:36,0,
PAY0005860,RID0006609,87.48,UPI,Success,TXN452928457323,2024-08-01 13:06:49,0,
PAY0005861,RID0006610,227.1,Credit Card,Success,TXN131299281804,2025-10-04 00:29:44,0,
PAY0005862,RID0006611,135.6,Debit Card,Failed,TXN155853151806,2026-01-14 05:30:49,0,
PAY0005863,RID0006612,71.09,Debit Card,Refunded,TXN875383458525,2025-10-15 09:29:54,0,
PAY0005864,RID0006613,37.28,Wallet,Refunded,TXN797007028941,2025-07-09 08:42:16,1,
PAY0005865,RID0006614,93.36,Credit Card,Refunded,TXN220621419207,2026-05-14 03:58:53,0,
PAY0005866,RID0006615,87.24,UPI,Failed,TXN931615586914,2025-09-04 03:26:18,0,
PAY0005867,RID0006616,74.16,Wallet,Refunded,TXN702450503960,2026-03-03 07:31:50,1,
PAY0005868,RID0006617,123.84,Cash,Success,,2025-07-12 02:55:50,0,
PAY0005869,RID0006618,83.59,Debit Card,Success,TXN543896791783,2025-07-21 21:59:40,0,
PAY0005870,RID0006619,104.54,Credit Card,Success,TXN210142294968,2024-05-10 13:21:43,0,5.43
PAY0005871,RID0006620,170.78,Wallet,Success,TXN311924886363,2024-09-07 20:46:39,1,
PAY0005872,RID0006621,219.7,Cash,Success,,2025-09-06 00:37:40,0,
PAY0005873,RID0006622,49.23,Cash,Success,,2024-06-05 09:16:18,0,
PAY0005874,RID0006623,60.42,UPI,Success,TXN762683341208,2025-11-10 00:26:53,0,
PAY0005875,RID0006624,95.26,Wallet,Failed,TXN333812200589,2026-06-21 08:43:51,1,
PAY0005876,RID0006625,31.92,UPI,Success,TXN992615075822,2024-12-15 12:03:23,0,2.81
PAY0005877,RID0006626,352.18,UPI,Success,TXN868254565955,2025-05-02 04:06:59,0,
PAY0005878,RID0006628,294.06,Wallet,Success,TXN140162244915,2024-08-05 09:33:42,1,
PAY0005879,RID0006629,84.6,UPI,Success,TXN523620758629,2025-12-16 21:43:09,0,
PAY0005880,RID0006630,57.78,UPI,Failed,TXN725260879255,2024-05-17 15:24:54,0,
PAY0005881,RID0006632,58.88,UPI,Refunded,TXN734120302997,2026-02-08 22:08:17,0,
PAY0005882,RID0006633,166.5,UPI,Refunded,TXN222520222338,2025-05-10 18:43:36,0,
PAY0005883,RID0006635,45.48,Cash,Success,,2024-10-13 19:33:37,0,
PAY0005884,RID0006636,129.6,Credit Card,Failed,TXN960878937421,2025-08-09 13:02:11,0,
PAY0005885,RID0006637,31.5,UPI,Success,TXN789165159549,2026-06-05 02:23:50,0,
PAY0005886,RID0006638,27.2,Credit Card,Success,TXN786538215180,2025-12-03 09:25:57,0,
PAY0005887,RID0006639,182.22,Cash,Refunded,,2025-05-29 04:06:30,0,
PAY0005888,RID0006640,90.5,UPI,Success,TXN806880965493,2026-01-14 19:28:30,0,
PAY0005889,RID0006642,64.89,Cash,Failed,,2025-09-21 17:26:03,0,
PAY0005890,RID0006643,258.55,Credit Card,Success,TXN299424010260,2025-10-03 11:48:56,0,
PAY0005891,RID0006644,117.64,UPI,Success,TXN976682947182,2026-01-15 07:05:43,0,
PAY0005892,RID0006645,61.02,UPI,Success,TXN391722004820,2025-07-18 12:08:05,0,
PAY0005893,RID0006646,55.44,Wallet,Success,TXN854810088178,2024-07-25 17:23:27,1,
PAY0005894,RID0006647,78.84,Wallet,Success,TXN136051092583,2026-02-25 15:45:36,1,
PAY0005895,RID0006648,190.5,Debit Card,Success,TXN483033099143,2026-06-20 22:58:01,0,
PAY0005896,RID0006649,65.09,Credit Card,Success,TXN345653139525,2025-08-31 04:58:16,0,
PAY0005897,RID0006650,104.11,Cash,Success,,2024-04-16 14:06:24,0,
PAY0005898,RID0006651,363.74,Cash,Success,,2025-04-16 20:11:40,0,
PAY0005899,RID0006652,89.57,UPI,Failed,TXN324314091538,2026-05-27 05:11:33,0,
PAY0005900,RID0006653,564.4,Wallet,Success,TXN432225152219,2024-05-23 23:50:43,1,
PAY0005901,RID0006654,92.72,Cash,Failed,,2024-06-26 00:51:45,0,
PAY0005902,RID0006656,51.24,Wallet,Success,TXN424249746853,2024-11-18 19:00:56,1,
PAY0005903,RID0006657,128.16,Debit Card,Success,TXN559299986652,2025-01-31 11:17:09,0,
PAY0005904,RID0006658,79.13,Cash,Success,,2025-12-06 21:33:19,0,
PAY0005905,RID0006659,104.04,UPI,Success,TXN595344745740,2024-07-19 06:43:18,0,
PAY0005906,RID0006660,118.68,Credit Card,Success,TXN857225923442,2025-02-12 10:49:02,0,
PAY0005907,RID0006661,45.72,Debit Card,Success,TXN775445249235,2025-07-18 00:43:17,0,
PAY0005908,RID0006662,44.12,Credit Card,Success,TXN922015893250,2024-08-15 08:12:23,0,
PAY0005909,RID0006663,53.52,UPI,Failed,TXN126598010983,2025-09-08 02:19:55,0,
PAY0005910,RID0006664,70.55,Credit Card,Failed,TXN943676541673,2025-04-18 12:48:42,0,
PAY0005911,RID0006665,48.33,Debit Card,Success,TXN343964690246,2024-05-08 01:32:39,0,
PAY0005912,RID0006666,48.48,UPI,Success,TXN573324814553,2026-02-19 04:06:24,0,
PAY0005913,RID0006667,51.96,Wallet,Success,TXN587110032838,2024-12-27 17:46:53,1,3.6
PAY0005914,RID0006668,93.26,Wallet,Success,TXN592810481463,2025-12-02 09:37:21,1,5.29
PAY0005915,RID0006669,22.2,Cash,Success,,2024-06-19 17:57:40,0,
PAY0005916,RID0006670,60.26,UPI,Success,TXN392063518920,2026-02-26 18:48:07,0,
PAY0005917,RID0006671,102.96,Wallet,Failed,TXN840814143072,2026-02-01 02:16:38,1,
PAY0005918,RID0006672,54.76,Cash,Success,,2026-06-28 01:25:27,0,
PAY0005919,RID0006673,66.06,Credit Card,Refunded,TXN782994807411,2024-05-30 03:12:01,0,
PAY0005920,RID0006674,391.8,Cash,Refunded,,2025-03-11 12:44:38,0,
PAY0005921,RID0006675,77.9,UPI,Refunded,TXN320970378775,2024-11-28 17:14:19,0,
PAY0005922,RID0006676,66.74,UPI,Success,TXN909833110689,2025-05-15 17:48:17,0,
PAY0005923,RID0006677,5.63,Debit Card,Failed,TXN563699852299,2024-04-22 12:43:05,0,
PAY0005924,RID0006678,241.13,Credit Card,Failed,TXN748153118101,2024-04-02 13:39:42,0,
PAY0005925,RID0006679,82.61,Credit Card,Success,TXN891035825207,2024-11-03 16:43:37,0,
PAY0005926,RID0006682,67.2,UPI,Success,TXN954368480515,2025-02-10 04:20:27,0,
PAY0005927,RID0006683,271.2,Credit Card,Success,TXN885755129060,2024-01-21 02:16:12,0,
PAY0005928,RID0006684,118.2,Debit Card,Refunded,TXN970771347957,2026-03-28 20:29:21,0,
PAY0005929,RID0006685,281.52,Cash,Success,,2025-04-07 10:01:40,0,
PAY0005930,RID0006686,42.18,UPI,Failed,TXN916912921437,2025-07-16 22:43:32,0,
PAY0005931,RID0006687,150.77,Credit Card,Failed,TXN605195134471,2024-11-11 18:34:28,0,
PAY0005932,RID0006688,86.16,Cash,Refunded,,2025-06-19 21:00:21,0,
PAY0005933,RID0006689,250.08,Cash,Success,,2026-06-11 11:22:51,0,
PAY0005934,RID0006690,37.1,Cash,Success,,2026-05-29 21:28:30,0,
PAY0005935,RID0006692,51.0,Credit Card,Success,TXN886300695607,2025-08-15 16:02:37,0,
