feedback_id,ride_id,user_rating,driver_rating,user_comment,driver_comment,feedback_tags
FB0001781,RID0002739,4.1,,,Polite passenger,
FB0001782,RID0002740,4.7,5.0,A bit late but fine,,
FB0001783,RID0002741,3.9,3.7,Driver took a longer route,,
FB0001784,RID0002742,4.9,,,,rude behavior
FB0001785,RID0002746,3.8,,,,
FB0001786,RID0002748,5.0,,,,long route taken
FB0001787,RID0002749,4.6,4.7,Driver took a longer route,,
FB0001788,RID0002751,4.7,4.7,Driver was polite,,
FB0001789,RID0002753,3.8,5.0,,,
FB0001790,RID0002754,3.8,4.6,"Great ride, very smooth",,
FB0001791,RID0002755,5.0,4.2,Good experience overall,,long route taken
FB0001792,RID0002756,4.2,5.0,Excellent service,On time at pickup,
FB0001793,RID0002757,4.6,3.9,Driver was polite,,
FB0001794,RID0002758,3.9,4.8,,,
FB0001795,RID0002759,4.6,4.4,Vehicle was clean,Asked to change route,
FB0001796,RID0002760,5.0,4.5,,,professional
FB0001797,RID0002761,4.1,5.0,A bit late but fine,,
FB0001798,RID0002763,4.7,5.0,,,
FB0001799,RID0002764,4.1,,,Good communication,
FB0001800,RID0002765,5.0,,Music was too loud,,late pickup
FB0001801,RID0002766,3.9,4.2,,,
FB0001802,RID0002768,3.4,,Driver took a longer route,,
FB0001803,RID0002769,5.0,4.3,Music was too loud,,professional
FB0001804,RID0002770,4.6,4.4,Driver was polite,,
FB0001805,RID0002771,4.7,4.2,Good experience overall,Asked to change route,
FB0001806,RID0002773,4.0,3.6,,,
FB0001807,RID0002774,4.8,4.9,A bit late but fine,No issues,clean vehicle
FB0001808,RID0002775,4.4,3.8,,No issues,
FB0001809,RID0002776,4.7,4.3,,,
FB0001810,RID0002778,4.5,4.5,Very safe driving,,
FB0001811,RID0002779,5.0,4.6,,,professional
FB0001812,RID0002781,3.8,5.0,,,
FB0001813,RID0002782,4.3,4.9,,,
FB0001814,RID0002784,4.5,5.0,"Great ride, very smooth",,
FB0001815,RID0002785,4.4,5.0,,On time at pickup,
FB0001816,RID0002786,3.6,4.2,,,
FB0001817,RID0002787,4.4,4.8,A bit late but fine,,
FB0001818,RID0002788,4.7,5.0,,,
FB0001819,RID0002789,4.7,,,On time at pickup,
FB0001820,RID0002790,4.4,,Driver was polite,,
FB0001821,RID0002791,5.0,4.2,A bit late but fine,Good communication,professional
FB0001822,RID0002792,4.1,4.5,Vehicle was clean,,
FB0001823,RID0002793,4.4,2.8,Good experience overall,Asked to change route,
FB0001824,RID0002794,4.3,4.4,Very safe driving,Good communication,
FB0001825,RID0002795,4.8,4.4,Driver was polite,Polite passenger,long route taken
FB0001826,RID0002797,3.6,4.2,,,
FB0001827,RID0002798,3.3,4.9,,,
FB0001828,RID0002799,3.7,4.5,,,
FB0001829,RID0002800,4.7,4.3,,No issues,
FB0001830,RID0002802,3.4,5.0,Driver was polite,,
FB0001831,RID0002805,4.2,4.6,Driver was polite,Cooperative rider,
FB0001832,RID0002806,5.0,,,,late pickup
FB0001833,RID0002807,4.4,4.6,,,
FB0001834,RID0002808,3.3,,,Good communication,
FB0001835,RID0002809,4.1,,,,
FB0001836,RID0002810,5.0,4.2,Music was too loud,,clean vehicle
FB0001837,RID0002811,4.8,5.0,,,safe driving
FB0001838,RID0002812,4.4,4.8,Excellent service,Polite passenger,
FB0001839,RID0002813,3.8,4.8,Excellent service,Good communication,
FB0001840,RID0002814,4.1,3.7,Good experience overall,,
FB0001841,RID0002816,5.0,5.0,Vehicle was clean,,late pickup
FB0001842,RID0002817,4.4,4.5,Music was too loud,,
FB0001843,RID0002818,4.6,4.2,Excellent service,,
FB0001844,RID0002819,5.0,,Vehicle was clean,Good communication,long route taken
FB0001845,RID0002820,4.2,5.0,Driver took a longer route,Polite passenger,
FB0001846,RID0002821,4.2,4.1,Very safe driving,Asked to change route,
FB0001847,RID0002822,4.7,5.0,A bit late but fine,,
FB0001848,RID0002823,3.7,,A bit late but fine,Asked to change route,
FB0001849,RID0002824,3.2,4.7,,No issues,
FB0001850,RID0002827,5.0,,Vehicle was clean,Good communication,polite behavior
FB0001851,RID0002828,4.9,4.0,,,rude behavior
FB0001852,RID0002829,4.9,4.9,Excellent service,,clean vehicle
FB0001853,RID0002830,4.7,4.1,,,
FB0001854,RID0002832,3.8,4.2,,No issues,
FB0001855,RID0002834,4.7,4.9,"Great ride, very smooth",,
FB0001856,RID0002836,4.8,4.1,,,long route taken
FB0001857,RID0002837,4.3,4.8,,No issues,
FB0001858,RID0002838,3.5,4.8,"Great ride, very smooth",,
FB0001859,RID0002839,2.6,4.9,,Polite passenger,professional
FB0001860,RID0002840,3.7,4.5,,,
FB0001861,RID0002842,4.8,5.0,Excellent service,,long route taken
FB0001862,RID0002845,3.8,3.7,Good experience overall,,
FB0001863,RID0002847,4.5,4.2,,No issues,
FB0001864,RID0002848,3.9,4.4,,,
FB0001865,RID0002851,5.0,4.2,Very safe driving,,long route taken
FB0001866,RID0002852,4.2,5.0,,,
FB0001867,RID0002853,5.0,4.7,,Polite passenger,long route taken
FB0001868,RID0002854,4.7,3.5,Vehicle was clean,,
FB0001869,RID0002855,5.0,,Vehicle was clean,,safe driving
FB0001870,RID0002856,4.6,4.2,Excellent service,,
FB0001871,RID0002857,4.0,4.0,,,
FB0001872,RID0002858,4.9,4.2,,,polite behavior
FB0001873,RID0002859,4.7,4.3,,,
FB0001874,RID0002861,5.0,,,,rude behavior
FB0001875,RID0002862,4.6,4.7,,,
FB0001876,RID0002863,4.7,4.7,,,
FB0001877,RID0002866,4.9,4.4,,Asked to change route,long route taken
FB0001878,RID0002867,4.6,4.0,,,
FB0001879,RID0002868,4.4,,"Great ride, very smooth",Polite passenger,
FB0001880,RID0002871,4.4,,Good experience overall,,
FB0001881,RID0002872,3.5,4.6,"Great ride, very smooth",,
FB0001882,RID0002873,5.0,4.8,,,clean vehicle
FB0001883,RID0002874,5.0,4.9,,,polite behavior
FB0001884,RID0002876,4.0,4.9,Vehicle was clean,Good communication,
FB0001885,RID0002877,3.3,4.7,,Cooperative rider,
FB0001886,RID0002878,3.8,,Good experience overall,,
FB0001887,RID0002879,4.7,4.8,,On time at pickup,
FB0001888,RID0002880,3.8,5.0,,,
FB0001889,RID0002881,4.7,4.7,,Cooperative rider,
FB0001890,RID0002883,4.3,,,,
FB0001891,RID0002884,4.6,4.9,,,
FB0001892,RID0002885,4.4,4.8,,,
FB0001893,RID0002888,5.0,4.6,,,safe driving
FB0001894,RID0002889,3.6,4.3,,,
FB0001895,RID0002891,4.6,,,Asked to change route,
FB0001896,RID0002893,3.7,4.2,"Great ride, very smooth",Asked to change route,
FB0001897,RID0002894,4.9,5.0,Vehicle was clean,,safe driving
FB0001898,RID0002896,4.7,5.0,,,
FB0001899,RID0002898,4.8,4.7,Excellent service,,professional
FB0001900,RID0002899,4.4,5.0,,,
FB0001901,RID0002901,3.5,4.5,,,
FB0001902,RID0002902,5.0,4.2,,Cooperative rider,safe driving
FB0001903,RID0002903,4.4,3.7,Vehicle was clean,Cooperative rider,
FB0001904,RID0002904,4.3,4.8,,,
FB0001905,RID0002905,4.8,4.2,Good experience overall,Asked to change route,long route taken
FB0001906,RID0002906,4.0,,,Polite passenger,
FB0001907,RID0002907,4.5,4.9,,,
FB0001908,RID0002908,5.0,4.6,,No issues,good music
FB0001909,RID0002909,4.6,4.6,Very safe driving,,
FB0001910,RID0002911,3.9,4.5,,,
FB0001911,RID0002912,5.0,5.0,,Asked to change route,rude behavior
FB0001912,RID0002913,5.0,4.5,,,rude behavior
FB0001913,RID0002915,4.3,5.0,,No issues,
FB0001914,RID0002917,3.8,5.0,,,
FB0001915,RID0002918,4.2,4.4,Driver was polite,No issues,
FB0001916,RID0002919,4.1,5.0,Driver took a longer route,Good communication,
FB0001917,RID0002925,4.9,4.3,Driver took a longer route,,good music
FB0001918,RID0002926,5.0,,"Great ride, very smooth",,polite behavior
FB0001919,RID0002927,4.4,,,Good communication,
FB0001920,RID0002929,4.2,4.5,A bit late but fine,,
FB0001921,RID0002932,4.1,4.4,,,
FB0001922,RID0002933,4.9,4.0,Excellent service,,good music
FB0001923,RID0002934,4.3,,Excellent service,,
FB0001924,RID0002936,3.9,4.6,,,
FB0001925,RID0002937,4.1,4.5,Music was too loud,,
FB0001926,RID0002938,4.6,3.3,,Asked to change route,
FB0001927,RID0002941,4.6,,,,
FB0001928,RID0002942,4.6,,,Polite passenger,
FB0001929,RID0002944,4.3,,Good experience overall,Cooperative rider,
FB0001930,RID0002945,4.4,4.6,,,
FB0001931,RID0002947,4.4,,,,
FB0001932,RID0002949,3.5,4.6,,,
FB0001933,RID0002950,3.4,,Vehicle was clean,Asked to change route,
FB0001934,RID0002953,4.8,3.8,A bit late but fine,,rude behavior
FB0001935,RID0002955,4.5,4.4,,,
FB0001936,RID0002956,3.9,4.3,"Great ride, very smooth",,
FB0001937,RID0002957,5.0,,,,professional
FB0001938,RID0002958,4.0,,Vehicle was clean,Good communication,
FB0001939,RID0002960,4.4,3.9,,,
FB0001940,RID0002961,3.7,,,,
FB0001941,RID0002963,3.3,,Driver took a longer route,,
FB0001942,RID0002964,3.5,5.0,,,
FB0001943,RID0002966,3.9,4.5,Very safe driving,,
FB0001944,RID0002967,2.9,3.8,,,safe driving
FB0001945,RID0002968,3.9,5.0,Driver took a longer route,,
FB0001946,RID0002969,4.7,4.4,A bit late but fine,On time at pickup,
FB0001947,RID0002971,4.0,4.7,,,
FB0001948,RID0002973,3.8,4.6,Vehicle was clean,Polite passenger,
FB0001949,RID0002975,4.3,3.7,,No issues,
FB0001950,RID0002977,3.9,,,,
FB0001951,RID0002978,4.0,3.5,,,
FB0001952,RID0002979,3.7,4.3,Music was too loud,Polite passenger,
FB0001953,RID0002980,3.9,4.2,,,
FB0001954,RID0002981,4.2,5.0,,,
FB0001955,RID0002982,4.1,,,,
FB0001956,RID0002983,4.4,,,,
FB0001957,RID0002985,4.2,3.9,,,
FB0001958,RID0002986,4.1,,,,
FB0001959,RID0002987,5.0,,,,rude behavior
FB0001960,RID0002989,4.5,4.5,,Polite passenger,
FB0001961,RID0002990,4.6,4.2,Music was too loud,,
FB0001962,RID0002991,4.0,4.5,,No issues,
FB0001963,RID0002993,4.2,4.5,Driver took a longer route,,
FB0001964,RID0002995,4.6,,,,
FB0001965,RID0002996,4.4,4.6,,,
FB0001966,RID0002999,4.9,,,Good communication,long route taken
FB0001967,RID0003001,4.3,4.3,Good experience overall,On time at pickup,
FB0001968,RID0003002,4.0,,,,
FB0001969,RID0003003,4.0,4.1,,,
FB0001970,RID0003004,4.6,4.2,,,
FB0001971,RID0003005,3.6,3.9,,,
FB0001972,RID0003006,4.3,3.8,,On time at pickup,
FB0001973,RID0003008,4.4,4.5,,,
FB0001974,RID0003009,4.0,3.4,,,
FB0001975,RID0003010,3.5,,,,
FB0001976,RID0003011,5.0,,,,professional
FB0001977,RID0003013,4.3,,,,
FB0001978,RID0003014,4.5,4.4,A bit late but fine,,
FB0001979,RID0003015,4.4,4.7,,Good communication,
FB0001980,RID0003016,3.4,4.8,A bit late but fine,,
FB0001981,RID0003017,4.1,4.3,Music was too loud,,
FB0001982,RID0003018,3.3,4.9,A bit late but fine,,
FB0001983,RID0003021,5.0,4.0,,On time at pickup,good music
FB0001984,RID0003022,3.7,3.7,,Cooperative rider,
FB0001985,RID0003024,3.2,,A bit late but fine,,
FB0001986,RID0003026,3.6,4.7,Very safe driving,,
FB0001987,RID0003027,5.0,4.6,,,professional
FB0001988,RID0003028,4.5,3.3,,,
FB0001989,RID0003029,4.9,4.5,A bit late but fine,,safe driving
FB0001990,RID0003030,3.7,5.0,,,
FB0001991,RID0003032,4.2,4.2,Vehicle was clean,Asked to change route,
FB0001992,RID0003034,3.9,4.0,Good experience overall,On time at pickup,
FB0001993,RID0003036,4.4,4.2,Driver took a longer route,,
FB0001994,RID0003037,4.3,,,,
FB0001995,RID0003039,4.7,4.7,,,
FB0001996,RID0003042,5.0,4.1,,,professional
FB0001997,RID0003044,4.0,4.5,,,
FB0001998,RID0003046,4.8,,,,professional
FB0001999,RID0003047,3.7,5.0,,,
FB0002000,RID0003048,4.2,4.6,,,
FB0002001,RID0003049,5.0,5.0,"Great ride, very smooth",Polite passenger,rude behavior
FB0002002,RID0003050,5.0,4.1,,,rude behavior
FB0002003,RID0003051,4.9,4.0,Driver was polite,,rude behavior
FB0002004,RID0003054,4.3,4.0,"Great ride, very smooth",Asked to change route,
FB0002005,RID0003055,4.9,5.0,A bit late but fine,,professional
FB0002006,RID0003056,4.0,4.6,"Great ride, very smooth",,
FB0002007,RID0003057,4.6,5.0,,,
FB0002008,RID0003059,4.9,,,,rude behavior
FB0002009,RID0003060,4.3,4.5,Vehicle was clean,,
FB0002010,RID0003062,5.0,5.0,Excellent service,,good music
FB0002011,RID0003063,3.7,,,,
FB0002012,RID0003065,4.0,3.0,,,
FB0002013,RID0003066,4.6,5.0,Vehicle was clean,Asked to change route,
FB0002014,RID0003067,5.0,,Good experience overall,,late pickup
FB0002015,RID0003069,4.0,5.0,Very safe driving,Asked to change route,
FB0002016,RID0003070,4.8,5.0,,,professional
FB0002017,RID0003071,3.4,,"Great ride, very smooth",,
FB0002018,RID0003073,3.5,4.8,Driver was polite,,
FB0002019,RID0003075,4.2,,Driver was polite,,
FB0002020,RID0003077,4.1,4.9,,,
FB0002021,RID0003078,3.9,4.2,Driver took a longer route,,
FB0002022,RID0003079,4.3,4.6,,,
FB0002023,RID0003080,5.0,4.5,Very safe driving,,long route taken
FB0002024,RID0003081,4.3,,"Great ride, very smooth",,
FB0002025,RID0003082,4.9,4.4,Excellent service,,long route taken
FB0002026,RID0003083,4.5,,,On time at pickup,
FB0002027,RID0003087,4.5,4.1,,,
FB0002028,RID0003088,4.9,4.6,A bit late but fine,No issues,clean vehicle
FB0002029,RID0003090,3.8,4.5,Music was too loud,,
FB0002030,RID0003091,3.7,,,Cooperative rider,
FB0002031,RID0003093,4.7,4.6,,,
FB0002032,RID0003096,5.0,4.4,,,rude behavior
FB0002033,RID0003097,4.4,3.9,Music was too loud,,
FB0002034,RID0003098,4.0,4.2,,,
FB0002035,RID0003099,2.9,,"Great ride, very smooth",,polite behavior
FB0002036,RID0003100,3.8,5.0,Driver took a longer route,,
FB0002037,RID0003101,4.5,,,,
FB0002038,RID0003102,5.0,,Very safe driving,No issues,professional
FB0002039,RID0003103,3.9,4.4,,,
FB0002040,RID0003104,4.0,4.6,Very safe driving,,
FB0002041,RID0003106,4.6,4.7,,On time at pickup,
FB0002042,RID0003107,4.2,,,,
FB0002043,RID0003108,4.2,4.5,Good experience overall,Good communication,
FB0002044,RID0003109,4.1,,,,
FB0002045,RID0003110,5.0,,"Great ride, very smooth",,good music
FB0002046,RID0003112,4.2,4.9,Very safe driving,,
FB0002047,RID0003114,4.0,,,,
FB0002048,RID0003115,4.3,,Vehicle was clean,,
FB0002049,RID0003119,4.7,3.9,,,
FB0002050,RID0003126,3.8,4.7,Music was too loud,On time at pickup,
FB0002051,RID0003127,4.6,3.8,Very safe driving,,
FB0002052,RID0003128,3.6,4.0,,,
FB0002053,RID0003129,4.0,,"Great ride, very smooth",No issues,
FB0002054,RID0003131,4.8,,,Polite passenger,good music
FB0002055,RID0003135,5.0,4.8,"Great ride, very smooth",On time at pickup,safe driving
FB0002056,RID0003138,4.1,,Driver was polite,Good communication,
FB0002057,RID0003139,4.0,4.5,,,
FB0002058,RID0003140,4.7,,Good experience overall,,
FB0002059,RID0003141,4.1,4.7,,,
FB0002060,RID0003143,4.2,3.3,Vehicle was clean,,
FB0002061,RID0003144,5.0,4.0,,,professional
FB0002062,RID0003145,4.4,4.6,Excellent service,,
FB0002063,RID0003146,4.1,5.0,Driver was polite,,
FB0002064,RID0003148,4.3,4.9,"Great ride, very smooth",,
FB0002065,RID0003150,3.8,5.0,,,
FB0002066,RID0003151,5.0,,Music was too loud,,late pickup
FB0002067,RID0003152,4.7,,,,
FB0002068,RID0003154,4.5,4.9,,,
FB0002069,RID0003157,4.2,4.8,,Good communication,
FB0002070,RID0003158,4.5,4.3,Very safe driving,Cooperative rider,
FB0002071,RID0003159,5.0,5.0,Vehicle was clean,Polite passenger,long route taken
FB0002072,RID0003161,4.2,5.0,,Good communication,
FB0002073,RID0003164,4.7,4.5,,No issues,
FB0002074,RID0003165,4.4,,,Polite passenger,
FB0002075,RID0003166,5.0,3.8,,,clean vehicle
FB0002076,RID0003167,4.4,3.9,,Cooperative rider,
FB0002077,RID0003169,4.7,3.8,,,
FB0002078,RID0003170,4.3,3.8,,,
FB0002079,RID0003173,3.8,4.6,Music was too loud,,
FB0002080,RID0003174,3.5,3.7,,,
FB0002081,RID0003176,5.0,4.8,,,long route taken
FB0002082,RID0003178,4.8,4.5,,,safe driving
FB0002083,RID0003179,4.0,4.1,,,
FB0002084,RID0003180,3.9,3.5,Vehicle was clean,,
FB0002085,RID0003181,4.5,3.9,,,
FB0002086,RID0003182,4.1,5.0,Very safe driving,On time at pickup,
FB0002087,RID0003183,5.0,5.0,,On time at pickup,polite behavior
FB0002088,RID0003189,4.6,5.0,,Good communication,
FB0002089,RID0003191,4.0,,Very safe driving,,
FB0002090,RID0003192,4.3,5.0,Vehicle was clean,,
FB0002091,RID0003193,3.9,4.3,A bit late but fine,,
FB0002092,RID0003196,5.0,5.0,,,late pickup
FB0002093,RID0003197,4.2,,,,
FB0002094,RID0003198,3.8,,Very safe driving,,
FB0002095,RID0003201,2.8,4.8,,No issues,late pickup
FB0002096,RID0003203,4.5,4.0,,No issues,
FB0002097,RID0003205,4.9,,,,clean vehicle
FB0002098,RID0003206,4.6,3.7,,,
FB0002099,RID0003210,4.5,4.7,,,
FB0002100,RID0003211,4.8,,,,professional
FB0002101,RID0003213,4.4,,,No issues,
FB0002102,RID0003214,3.3,,,,
FB0002103,RID0003217,4.4,4.6,Music was too loud,Good communication,
FB0002104,RID0003219,3.5,4.9,,On time at pickup,
FB0002105,RID0003220,3.5,4.1,,,
FB0002106,RID0003221,4.3,4.4,"Great ride, very smooth",,
FB0002107,RID0003223,4.1,4.8,,,
FB0002108,RID0003224,4.1,4.4,,,
FB0002109,RID0003227,3.8,3.7,,Asked to change route,
FB0002110,RID0003228,4.5,4.4,,,
FB0002111,RID0003229,3.0,4.1,,,clean vehicle
FB0002112,RID0003230,5.0,5.0,Excellent service,,long route taken
FB0002113,RID0003231,3.5,5.0,Driver was polite,,
FB0002114,RID0003232,4.4,5.0,Excellent service,,
FB0002115,RID0003234,4.6,4.7,Vehicle was clean,,
FB0002116,RID0003236,4.0,4.3,Good experience overall,Asked to change route,
FB0002117,RID0003237,4.2,4.3,Vehicle was clean,Polite passenger,
FB0002118,RID0003238,4.8,5.0,Vehicle was clean,,professional
FB0002119,RID0003241,3.6,4.6,,Asked to change route,
FB0002120,RID0003242,5.0,4.0,,On time at pickup,long route taken
FB0002121,RID0003243,4.3,,,Asked to change route,
FB0002122,RID0003246,5.0,4.6,,Polite passenger,professional
FB0002123,RID0003247,4.5,3.8,,On time at pickup,
FB0002124,RID0003248,4.3,4.0,Vehicle was clean,,
FB0002125,RID0003249,4.5,5.0,,,
FB0002126,RID0003250,3.8,,Very safe driving,,
FB0002127,RID0003255,5.0,,,,professional
FB0002128,RID0003256,3.9,4.8,Driver was polite,,
FB0002129,RID0003257,4.4,4.3,,,
FB0002130,RID0003258,3.7,4.9,Excellent service,,
FB0002131,RID0003259,3.8,4.4,Excellent service,On time at pickup,
FB0002132,RID0003261,4.4,5.0,,,
FB0002133,RID0003263,4.2,4.0,Music was too loud,On time at pickup,
FB0002134,RID0003264,3.7,4.7,Vehicle was clean,Asked to change route,
FB0002135,RID0003265,4.1,4.6,Driver was polite,,
FB0002136,RID0003267,4.4,4.8,Driver was polite,Polite passenger,
FB0002137,RID0003269,4.8,,,,safe driving
FB0002138,RID0003270,4.2,4.5,Excellent service,,
FB0002139,RID0003271,4.1,4.9,Music was too loud,Polite passenger,
FB0002140,RID0003272,4.4,4.5,,,
FB0002141,RID0003275,5.0,4.8,A bit late but fine,,good music
FB0002142,RID0003277,4.5,3.3,,Cooperative rider,
FB0002143,RID0003278,4.2,4.8,Excellent service,,
FB0002144,RID0003279,5.0,,,Polite passenger,safe driving
FB0002145,RID0003280,3.4,4.3,,Asked to change route,
FB0002146,RID0003281,4.0,4.2,Vehicle was clean,,
FB0002147,RID0003283,4.7,3.9,Excellent service,On time at pickup,
FB0002148,RID0003284,3.9,,Music was too loud,Polite passenger,
FB0002149,RID0003285,4.4,4.5,,,
FB0002150,RID0003287,3.7,,,,
FB0002151,RID0003291,4.0,3.9,,,
FB0002152,RID0003292,4.8,,Vehicle was clean,Asked to change route,long route taken
FB0002153,RID0003293,4.3,4.7,Vehicle was clean,,
FB0002154,RID0003294,5.0,4.6,,No issues,rude behavior
FB0002155,RID0003295,4.6,4.9,,Polite passenger,
FB0002156,RID0003296,4.4,4.0,Excellent service,,
FB0002157,RID0003297,4.5,2.9,"Great ride, very smooth",,
FB0002158,RID0003298,3.9,,,,
FB0002159,RID0003299,5.0,,,,safe driving
FB0002160,RID0003301,4.3,5.0,,,
FB0002161,RID0003302,3.7,5.0,,No issues,
FB0002162,RID0003305,4.3,,,Cooperative rider,
FB0002163,RID0003306,4.1,,Vehicle was clean,Asked to change route,
FB0002164,RID0003307,5.0,4.9,,,clean vehicle
FB0002165,RID0003308,4.4,4.0,"Great ride, very smooth",,
FB0002166,RID0003309,4.5,5.0,Good experience overall,Cooperative rider,
FB0002167,RID0003310,4.2,4.2,Excellent service,,
FB0002168,RID0003316,4.4,3.1,Driver was polite,,
FB0002169,RID0003317,3.8,4.4,,,
FB0002170,RID0003318,4.6,5.0,A bit late but fine,,
FB0002171,RID0003319,4.2,5.0,,,
FB0002172,RID0003320,5.0,,,Cooperative rider,long route taken
FB0002173,RID0003321,4.8,,,No issues,safe driving
FB0002174,RID0003322,5.0,,Music was too loud,Polite passenger,good music
FB0002175,RID0003324,5.0,3.8,Driver took a longer route,,clean vehicle
FB0002176,RID0003325,3.7,5.0,,,
FB0002177,RID0003329,3.4,,Excellent service,,
FB0002178,RID0003330,4.8,,,,professional
FB0002179,RID0003331,4.9,4.6,Music was too loud,,professional
FB0002180,RID0003332,5.0,3.2,"Great ride, very smooth",,polite behavior
FB0002181,RID0003334,4.4,,,No issues,
FB0002182,RID0003335,3.9,,"Great ride, very smooth",,
FB0002183,RID0003336,4.7,3.5,Good experience overall,Asked to change route,
FB0002184,RID0003338,4.7,3.9,A bit late but fine,,
FB0002185,RID0003340,4.8,3.8,,Good communication,safe driving
FB0002186,RID0003344,4.1,5.0,,Asked to change route,
FB0002187,RID0003345,3.4,4.4,Driver took a longer route,,
FB0002188,RID0003347,5.0,5.0,Driver was polite,,professional
FB0002189,RID0003349,3.5,4.1,,,
FB0002190,RID0003350,3.8,,,,
FB0002191,RID0003351,4.3,,,Good communication,
FB0002192,RID0003352,4.5,4.6,,,
FB0002193,RID0003353,5.0,4.2,,,late pickup
FB0002194,RID0003356,4.8,4.5,Driver took a longer route,Good communication,late pickup
FB0002195,RID0003357,4.7,4.5,,,
FB0002196,RID0003359,3.5,,Driver took a longer route,,
FB0002197,RID0003360,4.1,5.0,,,
FB0002198,RID0003361,5.0,4.3,Vehicle was clean,,polite behavior
FB0002199,RID0003362,4.0,5.0,Good experience overall,,
FB0002200,RID0003364,5.0,5.0,,,late pickup
FB0002201,RID0003366,3.6,5.0,,,
FB0002202,RID0003367,4.0,5.0,,Good communication,
FB0002203,RID0003368,5.0,,Music was too loud,,long route taken
FB0002204,RID0003369,5.0,4.3,Vehicle was clean,,rude behavior
FB0002205,RID0003370,4.3,5.0,Excellent service,,
FB0002206,RID0003373,3.9,3.3,,Cooperative rider,
FB0002207,RID0003375,4.9,3.6,Excellent service,,professional
FB0002208,RID0003377,4.2,4.7,,,
FB0002209,RID0003378,3.6,4.1,,,
FB0002210,RID0003379,4.5,,"Great ride, very smooth",Asked to change route,
