coupon_id,ride_id,coupon_code,campaign_name,discount_type,discount_value,discount_amt,valid_from,valid_to
CPN0001915,RID0012581,FEST100,Festive season offer,flat,100,24.09,2024-06-16,2024-07-03
CPN0001916,RID0012593,WEEKEND15,Weekend ride offer,percentage,15,9.66,2024-05-22,2024-06-21
CPN0001917,RID0012610,WEEKEND15,Weekend ride offer,percentage,15,6.74,2025-07-28,2025-08-24
CPN0001918,RID0012615,LOYAL30,Loyalty reward,flat,30,19.8,2025-12-29,2026-01-21
CPN0001919,RID0012621,LOYAL30,Loyalty reward,flat,30,30.0,2026-01-29,2026-02-11
CPN0001920,RID0012622,RAINY10,Monsoon special,percentage,10,10.41,2025-08-21,2025-09-17
CPN0001921,RID0012623,WEEKEND15,Weekend ride offer,percentage,15,32.98,2025-02-04,2025-03-02
CPN0001922,RID0012627,LOYAL30,Loyalty reward,flat,30,12.42,2025-05-01,2025-05-28
CPN0001923,RID0012636,WEEKEND15,Weekend ride offer,percentage,15,8.7,2026-04-27,2026-05-22
CPN0001924,RID0012647,FEST100,Festive season offer,flat,100,33.37,2024-08-04,2024-09-03
CPN0001925,RID0012668,WEEKEND15,Weekend ride offer,percentage,15,38.31,2025-06-28,2025-07-16
CPN0001926,RID0012688,WELCOME50,New user welcome offer,flat,50,11.91,2025-09-25,2025-10-12
CPN0001927,RID0012689,FEST100,Festive season offer,flat,100,38.52,2026-03-16,2026-04-02
CPN0001928,RID0012695,WELCOME50,New user welcome offer,flat,50,34.71,2024-02-17,2024-03-13
CPN0001929,RID0012720,WELCOME50,New user welcome offer,flat,50,50.0,2024-02-17,2024-03-05
CPN0001930,RID0012722,WELCOME50,New user welcome offer,flat,50,50.0,2025-11-15,2025-12-18
CPN0001931,RID0012732,WEEKEND15,Weekend ride offer,percentage,15,21.09,2025-10-30,2025-11-29
CPN0001932,RID0012734,FIRST20,First ride discount,percentage,20,21.95,2026-04-05,2026-05-03
CPN0001933,RID0012744,LOYAL30,Loyalty reward,flat,30,30.0,2026-01-16,2026-02-08
CPN0001934,RID0012752,FIRST20,First ride discount,percentage,20,8.65,2025-11-24,2025-12-07
CPN0001935,RID0012753,FEST100,Festive season offer,flat,100,95.58,2025-07-08,2025-07-27
CPN0001936,RID0012756,FEST100,Festive season offer,flat,100,86.67,2026-05-28,2026-06-20
CPN0001937,RID0012767,LOYAL30,Loyalty reward,flat,30,28.53,2025-04-02,2025-04-20
CPN0001938,RID0012774,RAINY10,Monsoon special,percentage,10,6.16,2025-08-06,2025-09-06
CPN0001939,RID0012781,RAINY10,Monsoon special,percentage,10,7.31,2024-03-25,2024-04-13
CPN0001940,RID0012796,LOYAL30,Loyalty reward,flat,30,11.13,2024-05-23,2024-06-24
CPN0001941,RID0012800,WEEKEND15,Weekend ride offer,percentage,15,6.92,2024-05-10,2024-06-03
CPN0001942,RID0012811,WEEKEND15,Weekend ride offer,percentage,15,6.62,2026-04-12,2026-05-03
CPN0001943,RID0012816,RAINY10,Monsoon special,percentage,10,4.38,2024-06-19,2024-07-10
CPN0001944,RID0012819,WEEKEND15,Weekend ride offer,percentage,15,19.02,2024-01-03,2024-01-28
CPN0001945,RID0012822,WEEKEND15,Weekend ride offer,percentage,15,12.94,2024-04-17,2024-05-11
CPN0001946,RID0012823,FEST100,Festive season offer,flat,100,10.02,2024-04-23,2024-05-17
CPN0001947,RID0012840,FEST100,Festive season offer,flat,100,27.0,2026-02-01,2026-02-18
CPN0001948,RID0012842,LOYAL30,Loyalty reward,flat,30,30.0,2025-12-02,2025-12-21
CPN0001949,RID0012848,WELCOME50,New user welcome offer,flat,50,50.0,2025-07-01,2025-07-14
CPN0001950,RID0012855,WEEKEND15,Weekend ride offer,percentage,15,7.81,2025-10-11,2025-11-07
CPN0001951,RID0012860,FEST100,Festive season offer,flat,100,33.4,2024-08-16,2024-09-01
CPN0001952,RID0012873,FEST100,Festive season offer,flat,100,17.88,2026-04-13,2026-05-07
CPN0001953,RID0012875,FIRST20,First ride discount,percentage,20,21.44,2026-06-17,2026-07-14
CPN0001954,RID0012876,FEST100,Festive season offer,flat,100,18.1,2024-11-10,2024-12-02
CPN0001955,RID0012887,WEEKEND15,Weekend ride offer,percentage,15,3.73,2024-06-08,2024-07-03
CPN0001956,RID0012888,WEEKEND15,Weekend ride offer,percentage,15,12.75,2024-06-25,2024-07-29
CPN0001957,RID0012899,LOYAL30,Loyalty reward,flat,30,30.0,2025-12-29,2026-01-18
CPN0001958,RID0012900,FIRST20,First ride discount,percentage,20,29.15,2025-02-01,2025-02-25
CPN0001959,RID0012906,FIRST20,First ride discount,percentage,20,15.5,2025-12-09,2025-12-27
CPN0001960,RID0012912,LOYAL30,Loyalty reward,flat,30,30.0,2026-01-12,2026-02-08
CPN0001961,RID0012920,FIRST20,First ride discount,percentage,20,20.02,2024-11-10,2024-12-14
CPN0001962,RID0012929,LOYAL30,Loyalty reward,flat,30,30.0,2026-01-29,2026-02-18
CPN0001963,RID0012934,WEEKEND15,Weekend ride offer,percentage,15,5.94,2025-12-07,2025-12-18
CPN0001964,RID0012938,FEST100,Festive season offer,flat,100,9.9,2024-10-31,2024-11-30
CPN0001965,RID0012941,LOYAL30,Loyalty reward,flat,30,20.2,2026-06-03,2026-07-01
CPN0001966,RID0012943,WELCOME50,New user welcome offer,flat,50,33.84,2024-01-01,2024-01-15
CPN0001967,RID0012945,LOYAL30,Loyalty reward,flat,30,10.35,2025-04-30,2025-05-26
CPN0001968,RID0012950,RAINY10,Monsoon special,percentage,10,16.38,2025-09-05,2025-10-08
CPN0001969,RID0012951,FEST100,Festive season offer,flat,100,47.81,2026-03-01,2026-04-03
CPN0001970,RID0012954,WEEKEND15,Weekend ride offer,percentage,15,10.48,2025-10-27,2025-12-03
CPN0001971,RID0012957,WELCOME50,New user welcome offer,flat,50,50.0,2025-07-19,2025-08-17
CPN0001972,RID0012969,FIRST20,First ride discount,percentage,20,8.14,2024-08-23,2024-09-23
CPN0001973,RID0012970,WEEKEND15,Weekend ride offer,percentage,15,12.69,2024-04-27,2024-05-17
CPN0001974,RID0012974,LOYAL30,Loyalty reward,flat,30,30.0,2025-07-31,2025-09-05
CPN0001975,RID0012983,FIRST20,First ride discount,percentage,20,21.01,2024-01-10,2024-02-03
CPN0001976,RID0012995,WELCOME50,New user welcome offer,flat,50,28.26,2025-11-04,2025-11-25
CPN0001977,RID0013006,RAINY10,Monsoon special,percentage,10,8.27,2024-09-12,2024-10-14
CPN0001978,RID0013009,RAINY10,Monsoon special,percentage,10,10.88,2026-06-13,2026-07-11
CPN0001979,RID0013010,WELCOME50,New user welcome offer,flat,50,45.3,2025-07-06,2025-07-25
CPN0001980,RID0013011,LOYAL30,Loyalty reward,flat,30,30.0,2024-11-02,2024-11-19
CPN0001981,RID0013020,LOYAL30,Loyalty reward,flat,30,30.0,2024-09-26,2024-10-24
CPN0001982,RID0013022,RAINY10,Monsoon special,percentage,10,7.57,2024-10-26,2024-11-13
CPN0001983,RID0013030,LOYAL30,Loyalty reward,flat,30,30.0,2024-10-17,2024-11-02
CPN0001984,RID0013036,LOYAL30,Loyalty reward,flat,30,30.0,2024-08-11,2024-09-03
CPN0001985,RID0013039,FIRST20,First ride discount,percentage,20,34.32,2025-05-04,2025-06-01
CPN0001986,RID0013054,WELCOME50,New user welcome offer,flat,50,50.0,2024-07-27,2024-08-29
CPN0001987,RID0013059,RAINY10,Monsoon special,percentage,10,10.07,2024-10-27,2024-11-24
CPN0001988,RID0013061,LOYAL30,Loyalty reward,flat,30,30.0,2026-01-23,2026-02-20
CPN0001989,RID0013066,RAINY10,Monsoon special,percentage,10,6.37,2024-04-18,2024-05-08
CPN0001990,RID0013069,LOYAL30,Loyalty reward,flat,30,30.0,2025-03-26,2025-04-07
CPN0001991,RID0013083,FEST100,Festive season offer,flat,100,76.68,2024-09-19,2024-10-21
CPN0001992,RID0013103,RAINY10,Monsoon special,percentage,10,7.63,2024-08-17,2024-09-01
CPN0001993,RID0013109,FIRST20,First ride discount,percentage,20,13.82,2023-12-15,2024-01-24
CPN0001994,RID0013112,WEEKEND15,Weekend ride offer,percentage,15,5.71,2026-05-04,2026-06-02
CPN0001995,RID0013139,LOYAL30,Loyalty reward,flat,30,30.0,2025-05-13,2025-06-02
CPN0001996,RID0013164,FIRST20,First ride discount,percentage,20,21.51,2024-04-18,2024-05-15
CPN0001997,RID0013165,FIRST20,First ride discount,percentage,20,14.22,2024-01-02,2024-01-28
CPN0001998,RID0013166,FEST100,Festive season offer,flat,100,47.64,2024-05-31,2024-06-26
CPN0001999,RID0013168,LOYAL30,Loyalty reward,flat,30,30.0,2024-07-14,2024-08-11
CPN0002000,RID0013178,RAINY10,Monsoon special,percentage,10,7.99,2025-05-02,2025-05-25
CPN0002001,RID0013185,WEEKEND15,Weekend ride offer,percentage,15,22.48,2024-04-02,2024-05-02
CPN0002002,RID0013191,FEST100,Festive season offer,flat,100,42.34,2026-01-04,2026-02-01
CPN0002003,RID0013194,RAINY10,Monsoon special,percentage,10,6.23,2025-04-04,2025-04-29
CPN0002004,RID0013196,FIRST20,First ride discount,percentage,20,17.86,2025-12-17,2026-01-01
CPN0002005,RID0013201,FIRST20,First ride discount,percentage,20,25.15,2025-07-28,2025-08-24
CPN0002006,RID0013208,FEST100,Festive season offer,flat,100,19.59,2024-06-08,2024-06-20
CPN0002007,RID0013212,LOYAL30,Loyalty reward,flat,30,30.0,2025-03-02,2025-03-27
CPN0002008,RID0013222,LOYAL30,Loyalty reward,flat,30,21.39,2026-01-08,2026-01-22
CPN0002009,RID0013223,WEEKEND15,Weekend ride offer,percentage,15,16.9,2026-04-26,2026-05-20
CPN0002010,RID0013232,WEEKEND15,Weekend ride offer,percentage,15,12.06,2024-06-25,2024-07-30
CPN0002011,RID0013238,LOYAL30,Loyalty reward,flat,30,30.0,2024-10-29,2024-11-13
CPN0002012,RID0013239,FEST100,Festive season offer,flat,100,80.91,2026-05-08,2026-05-31
CPN0002013,RID0013256,WEEKEND15,Weekend ride offer,percentage,15,23.29,2026-04-17,2026-05-08
CPN0002014,RID0013261,WEEKEND15,Weekend ride offer,percentage,15,5.91,2025-03-09,2025-04-04
CPN0002015,RID0013275,FEST100,Festive season offer,flat,100,28.09,2025-11-19,2025-12-06
CPN0002016,RID0013287,FIRST20,First ride discount,percentage,20,15.0,2025-11-29,2025-12-14
CPN0002017,RID0013288,FIRST20,First ride discount,percentage,20,5.36,2025-11-20,2025-12-15
CPN0002018,RID0013296,RAINY10,Monsoon special,percentage,10,4.64,2025-10-04,2025-11-03
CPN0002019,RID0013306,RAINY10,Monsoon special,percentage,10,11.58,2026-06-17,2026-07-12
CPN0002020,RID0013309,LOYAL30,Loyalty reward,flat,30,24.4,2024-02-04,2024-02-23
CPN0002021,RID0013311,FEST100,Festive season offer,flat,100,32.04,2024-07-04,2024-08-05
CPN0002022,RID0013321,WELCOME50,New user welcome offer,flat,50,32.31,2025-01-15,2025-02-10
CPN0002023,RID0013324,FIRST20,First ride discount,percentage,20,18.29,2026-02-25,2026-03-15
CPN0002024,RID0013338,WELCOME50,New user welcome offer,flat,50,44.55,2026-01-03,2026-02-02
CPN0002025,RID0013340,WELCOME50,New user welcome offer,flat,50,22.68,2025-03-14,2025-04-14
CPN0002026,RID0013341,RAINY10,Monsoon special,percentage,10,15.46,2025-11-14,2025-12-06
CPN0002027,RID0013342,LOYAL30,Loyalty reward,flat,30,30.0,2024-06-09,2024-06-22
CPN0002028,RID0013346,FEST100,Festive season offer,flat,100,65.22,2024-03-15,2024-04-14
CPN0002029,RID0013358,FIRST20,First ride discount,percentage,20,6.08,2025-04-30,2025-05-20
CPN0002030,RID0013367,WEEKEND15,Weekend ride offer,percentage,15,11.61,2025-11-08,2025-12-06
CPN0002031,RID0013369,FIRST20,First ride discount,percentage,20,19.99,2025-10-02,2025-10-31
CPN0002032,RID0013398,FIRST20,First ride discount,percentage,20,17.28,2025-07-26,2025-08-19
CPN0002033,RID0013400,WEEKEND15,Weekend ride offer,percentage,15,15.99,2024-09-04,2024-09-28
CPN0002034,RID0013401,WELCOME50,New user welcome offer,flat,50,34.98,2024-02-17,2024-03-13
CPN0002035,RID0013402,RAINY10,Monsoon special,percentage,10,8.44,2025-06-16,2025-07-04
CPN0002036,RID0013406,FIRST20,First ride discount,percentage,20,34.44,2024-08-18,2024-09-11
CPN0002037,RID0013427,LOYAL30,Loyalty reward,flat,30,30.0,2025-02-11,2025-03-13
CPN0002038,RID0013430,FEST100,Festive season offer,flat,100,100.0,2025-07-09,2025-08-06
CPN0002039,RID0013433,FEST100,Festive season offer,flat,100,89.57,2024-12-14,2025-01-06
CPN0002040,RID0013437,FEST100,Festive season offer,flat,100,78.57,2024-10-02,2024-11-01
CPN0002041,RID0013438,WEEKEND15,Weekend ride offer,percentage,15,7.1,2024-02-07,2024-03-15
CPN0002042,RID0013451,FEST100,Festive season offer,flat,100,19.8,2025-02-16,2025-03-17
CPN0002043,RID0013455,RAINY10,Monsoon special,percentage,10,8.43,2026-03-07,2026-03-25
CPN0002044,RID0013456,WEEKEND15,Weekend ride offer,percentage,15,14.98,2024-05-09,2024-05-30
CPN0002045,RID0013465,WELCOME50,New user welcome offer,flat,50,35.64,2024-08-06,2024-08-30
CPN0002046,RID0013466,WEEKEND15,Weekend ride offer,percentage,15,7.13,2024-02-21,2024-03-24
CPN0002047,RID0013467,FEST100,Festive season offer,flat,100,9.9,2026-07-11,2026-07-26
CPN0002048,RID0013472,FIRST20,First ride discount,percentage,20,11.23,2025-12-13,2026-01-12
CPN0002049,RID0013473,FEST100,Festive season offer,flat,100,51.46,2024-07-07,2024-08-07
CPN0002050,RID0013475,WEEKEND15,Weekend ride offer,percentage,15,21.5,2025-08-13,2025-09-06
CPN0002051,RID0013482,WELCOME50,New user welcome offer,flat,50,50.0,2024-06-19,2024-07-18
CPN0002052,RID0013483,WELCOME50,New user welcome offer,flat,50,50.0,2024-09-23,2024-10-24
CPN0002053,RID0013486,RAINY10,Monsoon special,percentage,10,23.7,2024-06-06,2024-06-29
CPN0002054,RID0013489,RAINY10,Monsoon special,percentage,10,14.45,2026-03-06,2026-03-20
CPN0002055,RID0013493,WELCOME50,New user welcome offer,flat,50,28.38,2025-11-19,2025-12-16
CPN0002056,RID0013503,FIRST20,First ride discount,percentage,20,80.14,2026-06-29,2026-07-17
CPN0002057,RID0013504,RAINY10,Monsoon special,percentage,10,7.35,2024-10-28,2024-11-14
CPN0002058,RID0013506,FIRST20,First ride discount,percentage,20,9.0,2026-02-21,2026-03-16
CPN0002059,RID0013512,WEEKEND15,Weekend ride offer,percentage,15,12.29,2024-05-05,2024-05-29
CPN0002060,RID0013520,FEST100,Festive season offer,flat,100,20.4,2025-10-26,2025-11-19
CPN0002061,RID0013522,FIRST20,First ride discount,percentage,20,13.56,2025-11-18,2025-12-03
CPN0002062,RID0013529,RAINY10,Monsoon special,percentage,10,4.76,2024-12-25,2025-01-18
CPN0002063,RID0013538,WELCOME50,New user welcome offer,flat,50,50.0,2024-03-12,2024-04-05
CPN0002064,RID0013543,FEST100,Festive season offer,flat,100,55.08,2025-11-28,2025-12-25
CPN0002065,RID0013550,WEEKEND15,Weekend ride offer,percentage,15,37.21,2025-06-25,2025-08-02
CPN0002066,RID0013563,LOYAL30,Loyalty reward,flat,30,30.0,2024-07-11,2024-07-29
CPN0002067,RID0013569,LOYAL30,Loyalty reward,flat,30,25.38,2024-08-01,2024-08-28
CPN0002068,RID0013570,WELCOME50,New user welcome offer,flat,50,50.0,2024-04-24,2024-05-31
CPN0002069,RID0013571,RAINY10,Monsoon special,percentage,10,9.54,2024-11-30,2024-12-30
CPN0002070,RID0013573,FEST100,Festive season offer,flat,100,54.42,2024-07-03,2024-08-05
CPN0002071,RID0013581,LOYAL30,Loyalty reward,flat,30,30.0,2024-06-27,2024-07-30
CPN0002072,RID0013589,LOYAL30,Loyalty reward,flat,30,30.0,2024-09-11,2024-10-02
CPN0002073,RID0013598,FEST100,Festive season offer,flat,100,65.28,2024-01-19,2024-02-19
CPN0002074,RID0013599,RAINY10,Monsoon special,percentage,10,8.21,2025-11-01,2025-11-26
CPN0002075,RID0013602,FEST100,Festive season offer,flat,100,19.33,2026-02-10,2026-03-04
CPN0002076,RID0013606,WELCOME50,New user welcome offer,flat,50,50.0,2025-03-18,2025-04-08
CPN0002077,RID0013610,WELCOME50,New user welcome offer,flat,50,50.0,2024-12-30,2025-01-12
CPN0002078,RID0013611,FIRST20,First ride discount,percentage,20,12.96,2024-10-19,2024-11-21
CPN0002079,RID0013632,FEST100,Festive season offer,flat,100,12.87,2026-01-13,2026-01-28
CPN0002080,RID0013643,RAINY10,Monsoon special,percentage,10,13.09,2024-10-25,2024-11-14
CPN0002081,RID0013645,RAINY10,Monsoon special,percentage,10,10.45,2024-07-30,2024-08-26
CPN0002082,RID0013649,WEEKEND15,Weekend ride offer,percentage,15,8.05,2025-04-17,2025-05-06
CPN0002083,RID0013656,RAINY10,Monsoon special,percentage,10,2.38,2026-01-03,2026-01-30
CPN0002084,RID0013658,FIRST20,First ride discount,percentage,20,20.57,2026-03-23,2026-04-19
CPN0002085,RID0013686,FEST100,Festive season offer,flat,100,72.74,2024-08-09,2024-09-16
CPN0002086,RID0013694,RAINY10,Monsoon special,percentage,10,11.88,2024-06-12,2024-07-08
CPN0002087,RID0013698,WEEKEND15,Weekend ride offer,percentage,15,3.28,2026-03-08,2026-03-22
CPN0002088,RID0013710,RAINY10,Monsoon special,percentage,10,5.4,2025-07-25,2025-08-29
CPN0002089,RID0013717,FEST100,Festive season offer,flat,100,100.0,2025-04-17,2025-05-12
CPN0002090,RID0013726,FEST100,Festive season offer,flat,100,77.09,2024-04-07,2024-05-06
CPN0002091,RID0013732,FIRST20,First ride discount,percentage,20,18.89,2024-03-20,2024-04-21
CPN0002092,RID0013769,FEST100,Festive season offer,flat,100,19.77,2025-03-08,2025-04-10
CPN0002093,RID0013770,FEST100,Festive season offer,flat,100,82.58,2025-11-13,2025-12-13
CPN0002094,RID0013783,RAINY10,Monsoon special,percentage,10,5.5,2024-05-31,2024-06-25
CPN0002095,RID0013792,RAINY10,Monsoon special,percentage,10,10.41,2025-01-31,2025-03-05
CPN0002096,RID0013797,WELCOME50,New user welcome offer,flat,50,16.49,2024-10-12,2024-11-15
CPN0002097,RID0013801,FEST100,Festive season offer,flat,100,37.73,2026-03-31,2026-05-04
CPN0002098,RID0013809,FIRST20,First ride discount,percentage,20,32.14,2026-07-02,2026-07-24
CPN0002099,RID0013818,FEST100,Festive season offer,flat,100,16.83,2025-06-11,2025-07-13
CPN0002100,RID0013819,WEEKEND15,Weekend ride offer,percentage,15,21.35,2025-09-20,2025-10-17
CPN0002101,RID0013820,LOYAL30,Loyalty reward,flat,30,30.0,2024-09-30,2024-10-23
CPN0002102,RID0013823,FEST100,Festive season offer,flat,100,18.91,2025-05-04,2025-06-04
CPN0002103,RID0013824,FIRST20,First ride discount,percentage,20,6.68,2024-08-14,2024-09-13
CPN0002104,RID0013827,RAINY10,Monsoon special,percentage,10,9.04,2024-07-20,2024-08-26
CPN0002105,RID0013837,FIRST20,First ride discount,percentage,20,7.92,2025-02-05,2025-03-08
CPN0002106,RID0013860,LOYAL30,Loyalty reward,flat,30,20.7,2025-09-04,2025-09-30
CPN0002107,RID0013862,WEEKEND15,Weekend ride offer,percentage,15,25.33,2025-08-16,2025-09-14
CPN0002108,RID0013863,FEST100,Festive season offer,flat,100,32.22,2025-08-10,2025-08-29
CPN0002109,RID0013870,FIRST20,First ride discount,percentage,20,17.16,2024-05-14,2024-06-06
CPN0002110,RID0013886,WEEKEND15,Weekend ride offer,percentage,15,22.78,2024-04-19,2024-05-15
CPN0002111,RID0013896,LOYAL30,Loyalty reward,flat,30,17.73,2025-12-29,2026-01-30
CPN0002112,RID0013897,RAINY10,Monsoon special,percentage,10,7.43,2024-02-07,2024-03-08
CPN0002113,RID0013898,LOYAL30,Loyalty reward,flat,30,13.6,2025-02-16,2025-03-19
CPN0002114,RID0013901,FIRST20,First ride discount,percentage,20,12.5,2026-03-25,2026-04-22
CPN0002115,RID0013911,FIRST20,First ride discount,percentage,20,9.86,2025-01-09,2025-01-30
CPN0002116,RID0013917,RAINY10,Monsoon special,percentage,10,16.56,2024-02-28,2024-04-03
CPN0002117,RID0013918,RAINY10,Monsoon special,percentage,10,7.55,2024-02-13,2024-02-28
CPN0002118,RID0013924,RAINY10,Monsoon special,percentage,10,18.03,2024-09-14,2024-10-07
CPN0002119,RID0013936,RAINY10,Monsoon special,percentage,10,3.18,2024-07-11,2024-08-08
CPN0002120,RID0013957,WELCOME50,New user welcome offer,flat,50,11.79,2026-03-08,2026-03-29
CPN0002121,RID0013959,FIRST20,First ride discount,percentage,20,4.87,2025-04-21,2025-05-20
CPN0002122,RID0013966,WELCOME50,New user welcome offer,flat,50,32.1,2026-04-23,2026-05-24
CPN0002123,RID0013968,WEEKEND15,Weekend ride offer,percentage,15,35.91,2024-11-05,2024-12-01
CPN0002124,RID0013971,WELCOME50,New user welcome offer,flat,50,50.0,2026-04-28,2026-05-21
CPN0002125,RID0013979,LOYAL30,Loyalty reward,flat,30,30.0,2026-05-03,2026-05-25
CPN0002126,RID0013980,WEEKEND15,Weekend ride offer,percentage,15,27.01,2024-11-28,2025-01-03
CPN0002127,RID0013995,WEEKEND15,Weekend ride offer,percentage,15,38.85,2026-02-26,2026-03-14
CPN0002128,RID0014016,LOYAL30,Loyalty reward,flat,30,30.0,2025-03-19,2025-04-02
CPN0002129,RID0014018,RAINY10,Monsoon special,percentage,10,16.97,2025-08-16,2025-09-04
CPN0002130,RID0014023,WEEKEND15,Weekend ride offer,percentage,15,20.57,2024-03-25,2024-04-06
CPN0002131,RID0014041,WEEKEND15,Weekend ride offer,percentage,15,18.37,2025-06-03,2025-06-20
CPN0002132,RID0014042,FIRST20,First ride discount,percentage,20,34.09,2025-01-21,2025-02-16
CPN0002133,RID0014045,LOYAL30,Loyalty reward,flat,30,30.0,2025-01-13,2025-01-25
CPN0002134,RID0014046,LOYAL30,Loyalty reward,flat,30,25.32,2024-02-19,2024-03-24
CPN0002135,RID0014061,WEEKEND15,Weekend ride offer,percentage,15,31.55,2025-03-07,2025-04-10
CPN0002136,RID0014062,WEEKEND15,Weekend ride offer,percentage,15,17.12,2024-09-28,2024-10-29
CPN0002137,RID0014064,FIRST20,First ride discount,percentage,20,8.48,2024-12-17,2025-01-04
CPN0002138,RID0014077,WELCOME50,New user welcome offer,flat,50,21.25,2025-09-03,2025-10-02
CPN0002139,RID0014083,FIRST20,First ride discount,percentage,20,16.64,2024-06-11,2024-07-06
CPN0002140,RID0014088,WEEKEND15,Weekend ride offer,percentage,15,61.56,2025-03-04,2025-04-11
CPN0002141,RID0014089,RAINY10,Monsoon special,percentage,10,6.74,2024-12-19,2025-01-04
CPN0002142,RID0014090,FEST100,Festive season offer,flat,100,36.05,2025-09-21,2025-10-16
CPN0002143,RID0014100,FEST100,Festive season offer,flat,100,30.48,2023-12-27,2024-01-29
CPN0002144,RID0014101,RAINY10,Monsoon special,percentage,10,6.69,2026-03-09,2026-04-13
CPN0002145,RID0014114,LOYAL30,Loyalty reward,flat,30,30.0,2026-05-05,2026-05-22
CPN0002146,RID0014117,LOYAL30,Loyalty reward,flat,30,30.0,2025-01-02,2025-01-29
CPN0002147,RID0014145,FEST100,Festive season offer,flat,100,41.22,2026-06-04,2026-06-27
CPN0002148,RID0014158,WELCOME50,New user welcome offer,flat,50,41.01,2024-09-27,2024-10-29
CPN0002149,RID0014159,LOYAL30,Loyalty reward,flat,30,30.0,2024-10-04,2024-10-31
